E11	E22	P11	P12	P21	P22	S11	S12	S21	S22
5.24504958326237e-01	4.94403628033951e-02	1.24492711915956e-03	-2.47464581971349e-02	-1.70231870606881e-02	2.30051422546023e-02	0.223867577538693	-1.72878513571208e-02	-1.62392360062060e-02	0.447253719535628
5.59101851910112e-01	5.22553818103825e-02	2.30214264507194e-03	-2.70967997502312e-02	-1.84303984518823e-02	2.61257321842357e-02	0.238363675950337	-1.86180477705537e-02	-1.75367757377198e-02	0.476695675975505
5.94273243307926e-01	5.50775936789042e-02	4.54648476968738e-03	-2.95752276790876e-02	-1.98433588207702e-02	3.01952850672526e-02	0.253100488946021	-1.99917222190191e-02	-1.88331662156272e-02	0.506626530055045

1.50112500000000e-03	1.50112500000000e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
1.51125000000000e-02	1.51125000000000e-02	1.44180298727996e-02	6.96966967380192e-14	-9.09383538220717e-12	2.59089640634166e-02	1.42049555397040e-02	6.86666962936150e-14	-8.95944372631248e-12	2.55260729688833e-02
3.04500000000000e-02	3.04500000000000e-02	3.04655247854510e-02	3.35881609518936e-07	-1.31982852643232e-06	6.60786204549970e-02	2.95781794033505e-02	3.26098650018385e-07	-1.28138691886633e-06	6.41540004417446e-02
4.60125000000000e-02	4.60125000000000e-02	4.81754365884781e-02	-7.04155564453528e-08	-3.18575532784327e-06	1.03362863770229e-01	4.61008962569168e-02	-6.73833076032085e-08	-3.04856969171605e-06	9.89118313590707e-02
6.18000000000000e-02	6.18000000000000e-02	6.41516091352700e-02	-4.59908914112426e-07	-5.29426876984041e-06	1.36592872413401e-01	6.05203859766698e-02	-4.33876334068326e-07	-4.99459317909472e-06	1.28861200390001e-01
7.78125000000000e-02	7.78125000000000e-02	7.91908745088147e-02	-1.66247400718122e-06	-6.73288424291724e-06	1.69868568706658e-01	7.36659297756416e-02	-1.54648744854067e-06	-6.26314813294627e-06	1.58017273215496e-01
9.40500000000000e-02	9.40500000000000e-02	9.26536590865839e-02	8.30863798149215e-05	1.59327670597155e-05	2.02337781508430e-01	8.50033569601687e-02	7.62260365274509e-05	1.46172174859775e-05	1.85630992209569e-01
1.10512500000000e-01	1.10512500000000e-01	9.68278368388598e-02	-5.22294186804687e-04	-6.79700582895616e-06	2.26217224012751e-01	8.76270016641265e-02	-4.72664422447681e-04	-6.15113649679290e-06	2.04721469694797e-01
1.27200000000000e-01	1.27200000000000e-01	-5.99028141127769e-03	-1.82000071235479e-02	-1.27548513311012e-02	4.72386084275230e-02	0.11080768	-1.62500063603106e-02	-1.13882601170547e-02	0.24836136
1.44112500000000e-01	1.44112500000000e-01	-4.39030452263561e-03	-1.74012005996854e-02	-1.54425296847273e-02	4.15472495693240e-02	0.125088595	-1.53314542728506e-02	-1.36057530261915e-02	0.28102447125
1.61250000000000e-01	1.61250000000000e-01	-2.94150961068308e-03	-1.96390356178353e-02	-1.77916620231841e-02	4.70704344481815e-02	0.1395595	-1.70774222763785e-02	-1.54710104549427e-02	0.314122125
1.78612500000000e-01	1.78612500000000e-01	-1.48446698209135e-03	-2.20085114050758e-02	-2.00643968966213e-02	5.35871402575839e-02	0.154220395	-1.88914260987775e-02	-1.72226582803616e-02	0.34765432125
1.96200000000000e-01	1.96200000000000e-01	9.49902119041475e-04	-2.44549548122103e-02	-2.24879728445785e-02	6.07435079106878e-02	0.16907128	-2.07245379764494e-02	-1.90576041055750e-02	0.38162106
2.14012500000000e-01	2.14012500000000e-01	1.13018080703906e-03	-2.72254097331155e-02	-2.48141774820638e-02	6.91482140274337e-02	0.184112155	-2.27827696511426e-02	-2.07650020770409e-02	0.41602234125
2.32050000000000e-01	2.32050000000000e-01	3.28038724916718e-03	-3.00712916339058e-02	-2.75213979593816e-02	7.64180941129431e-02	0.19934302	-2.48523071354593e-02	-2.27449569912245e-02	0.450858165
2.50312500000000e-01	2.50312500000000e-01	5.82653406110989e-03	-3.31831798000557e-02	-3.05182457378197e-02	8.28584237649104e-02	0.214763875	-2.70883100408618e-02	-2.49128536635263e-02	0.48612853125
2.68800000000000e-01	2.68800000000000e-01	7.89007275122593e-03	-3.63063434015614e-02	-3.34032798557665e-02	9.08510740795180e-02	0.23037472	-2.92793091948076e-02	-2.69381289159407e-02	0.52183344
2.87512500000000e-01	2.87512500000000e-01	9.64262223165236e-03	-3.96807343749050e-02	-3.65235649570623e-02	9.92614783308798e-02	0.246175555	-3.16181150397650e-02	-2.91024421968624e-02	0.55797289125
3.06450000000000e-01	3.06450000000000e-01	8.56180238773419e-03	-4.31810706623173e-02	-3.96909855891662e-02	1.03976056830764e-01	0.26216638	-3.40008430411947e-02	-3.12527445583986e-02	0.594546885
3.25612500000000e-01	3.25612500000000e-01	8.85897033669875e-03	-4.64631889365029e-02	-4.33123504509147e-02	1.06401838703760e-01	0.278347195	-3.61581236859945e-02	-3.37061093003227e-02	0.63155542125
3.45000000000000e-01	3.45000000000000e-01	7.70437527688629e-03	-5.05909951757680e-02	-4.66414433167061e-02	1.12707440419518e-01	0.294718	-3.89161501352062e-02	-3.58780333205432e-02	0.6689985

2.68231071167820e-04	2.39974089167064e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.68554749936867e-03	2.42559329329788e-02	1.24993697651214e-02	2.87330434945155e-14	5.95137178943754e-14	2.93578456780336e-02	1.24659367327798e-02	2.86561889978107e-14	5.81206425770572e-14	2.86706479758788e-02
5.37828786027172e-03	4.90863636798963e-02	2.68961098158781e-02	6.82081167403979e-08	-1.08120795722315e-06	7.30514727916070e-02	2.67526114262729e-02	6.78442070531885e-08	-1.03174864279625e-06	6.97097698953138e-02
8.07822108270913e-03	7.44912922407525e-02	4.25673579243929e-02	-4.50839546693411e-07	-2.63255689863481e-06	1.12910415961618e-01	4.22276008467467e-02	-4.47241110371759e-07	-2.45595861086077e-06	1.05336112006017e-01
1.07853471666809e-02	1.00470718615547e-01	5.78681686617706e-02	-1.49142705650947e-06	-4.18409104083153e-06	1.51171987263187e-01	5.72539593914840e-02	-1.47559713921213e-06	-3.81803768531654e-06	1.37946411467264e-01
1.34996661121871e-02	1.27024642804281e-01	7.08754093457203e-02	-3.88376765207205e-06	-5.84943098999861e-06	1.88613071392602e-01	6.99375637268571e-02	-3.83237642187243e-06	-5.22343649554089e-06	1.68428074855946e-01
1.62211779192276e-02	1.54153064806953e-01	7.96079230325922e-02	-1.54216164074706e-06	-4.87099545938445e-06	2.18126525775551e-01	7.83471831629573e-02	-1.51773863620371e-06	-4.25856260979021e-06	1.90701361686055e-01
1.89498825878025e-02	1.81855984623564e-01	8.54035425500876e-02	3.42430081974080e-07	-8.60985362054846e-06	2.49525206180705e-01	8.38297515086137e-02	3.36119882429068e-07	-7.37283376099360e-06	2.13674697088613e-01
2.16857801179118e-02	2.10133402254114e-01	-6.14083671960278e-03	-1.75985050445238e-02	-1.85527322805045e-02	5.30944464560135e-02	0.105366113640233	-1.72288495919329e-02	-1.55676446377022e-02	0.260970803594015
2.44288705095555e-02	2.38985317698602e-01	-5.02993419358892e-03	-2.04596920795744e-02	-2.15199422922069e-02	6.40374347977519e-02	0.119448733568688	-1.99774843598330e-02	-1.77014237895969e-02	0.295965291836634
2.71791537627335e-02	2.68411730957029e-01	-3.72612196550996e-03	-2.31258468067653e-02	-2.47529186665466e-02	7.33035803932867e-02	0.133811765880126	-2.25218225463158e-02	-1.99670738308017e-02	0.331656588477781
2.99366298774459e-02	2.98412642029395e-01	-2.29057627828923e-03	-2.59667138627108e-02	-2.82780049508462e-02	8.31198225734635e-02	0.148455210574548	-2.52226099984888e-02	-2.23779379802274e-02	0.368044693517453
3.27012988536927e-02	3.28988050915699e-01	1.74060052952185e-03	-2.88739059341597e-02	-3.18725314866181e-02	9.73411143254126e-02	0.163379067651953	-2.79736193930729e-02	-2.47529762805549e-02	0.405129606955651
3.54731606914738e-02	3.60137957615942e-01	4.17161294821878e-03	-3.11937749033865e-02	-3.59940496734153e-02	1.01657602936661e-01	0.178583337112341	-3.01428340263278e-02	-2.74430045204424e-02	0.442911328792376
3.82522153907893e-02	3.91862362130124e-01	3.89580307385028e-03	-3.51837865962350e-02	-4.06776895952328e-02	1.11969608387861e-01	0.194068018955714	-3.39105369836336e-02	-3.04573673839672e-02	0.481389859027627
4.10384629516392e-02	4.24161264458244e-01	5.46602098581194e-03	-3.84675983270476e-02	-4.46993051144781e-02	1.23385800443513e-01	0.209833113182069	-3.69799231604914e-02	-3.28784922386728e-02	0.520565197661404
4.38319033740235e-02	4.57034664600303e-01	7.07178047578167e-02	-2.18292048346259e-02	-2.05504795245311e-03	1.38504999423885e-01	0.225878619791408	-2.09310289090337e-02	-1.48539900283072e-03	0.560437344693708
0.0466325366579421	0.490482562556301	-1.13090116784350e-02	2.58621309389763e-05	-2.29316475789198e-04	-5.66738936818720e-03	0.242204538783731	2.48214557103595e-05	-1.66812263679539e-04	0.601006300124538
0.0494403628033951	0.524504958326237	-1.13091016245724e-02	2.58920358885746e-05	-2.29279383090672e-04	-5.66844233319237e-03	0.258810870159036	2.48506258074079e-05	-1.66806582803584e-04	0.642272063953893
0.0522553818103825	0.559101851910112	-1.13091072360365e-02	2.58939212252488e-05	-2.29277063744053e-04	-5.66850805284856e-03	0.275697613917326	2.48524645976418e-05	-1.66806226934593e-04	0.684234636181775
0.0550775936789043	0.594273243307926	-1.13091075877194e-02	2.58940258121790e-05	-2.29276915260161e-04	-5.66851216708923e-03	0.292864770058599	2.48525668083427e-05	-1.66806202128241e-04	0.726894016808183

-9.68016168725738e-04	2.72218023122574e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-9.63795333035682e-03	2.75543595803568e-02	7.59304427076432e-03	4.02151816026531e-06	8.65594941390320e-06	2.57419133539194e-02	7.66730094182769e-03	4.06084685907878e-06	8.42686630475846e-06	2.50606434822426e-02
-1.91821103120457e-02	5.58477353120458e-02	1.59773719479538e-02	3.16805170179811e-05	6.91947607183389e-05	6.19149743322868e-02	1.62929617787514e-02	3.23062800682408e-05	6.56266587714378e-05	5.87222623673358e-02
-2.86324709450667e-02	8.48801271950668e-02	2.56445777644844e-02	5.03182564938930e-05	1.10155333851353e-04	9.59947285208586e-02	2.64119656605939e-02	5.18239791203822e-05	1.01849077692474e-04	8.87562519340393e-02
-3.79890352294198e-02	1.14651535229420e-01	3.55946714638833e-02	6.59878328505380e-05	1.45566312858687e-04	1.30749390310628e-01	3.70291590925010e-02	6.86471839828961e-05	1.31289924456986e-04	1.17926168765048e-01
-4.72518031651050e-02	1.45161959415105e-01	4.38470580861100e-02	1.35244535553436e-04	2.35977058942029e-04	1.61960158588869e-01	4.60783688873728e-02	1.42126926440403e-04	2.07740135294326e-04	1.42580068623567e-01
-5.64207747521223e-02	1.76411399752122e-01	5.02586741160541e-02	8.56791567814867e-05	2.54021649227157e-04	1.92465870882939e-01	5.33593376874009e-02	9.09650550851828e-05	2.18398813366193e-04	1.65475336225126e-01
-6.54959499904716e-02	2.08399856240472e-01	5.88462325136491e-02	1.19306500337644e-04	3.22765013487121e-04	2.26864856464844e-01	6.31257790898724e-02	1.27982972955033e-04	2.71164119275742e-04	1.90595654508142e-01
-7.44773288801531e-02	2.41127328880153e-01	6.53806797149298e-02	1.15597330815865e-04	3.19262591093961e-04	2.59004469599087e-01	7.08717377639128e-02	1.25305881668885e-04	2.62232564490922e-04	2.12738379541593e-01
-8.33649114211666e-02	2.74593817671167e-01	7.23134001231770e-02	-1.09744520993183e-03	1.58561362823177e-04	2.80833176685617e-01	7.92183628489042e-02	-1.20223655227224e-03	1.27392939528678e-04	2.25629770444481e-01
-9.21586976135122e-02	3.08799322613512e-01	4.46870458574538e-02	8.62954331629072e-03	-2.77475056413043e-03	6.00396443172321e-02	0.0918340403064633	9.55492346529101e-03	-2.18166749522689e-03	0.262431419847811
-0.10085868745719	0.34374384370719	4.19848736069694e-03	2.16200010230516e-02	2.10671689859837e-02	7.59184480608831e-02	0.10213568512488	2.37011205309190e-02	1.69014797382787e-02	0.286827931367452
-0.1094648809522	0.3794273809522	-5.32511983092928e-04	1.86455904056382e-02	2.11009426878036e-02	7.29405461613446e-02	0.112655191904709	2.04412439064658e-02	1.69271331624192e-02	0.310961419166159
-0.117977278098542	0.415849934348542	-1.35758610552404e-02	1.61022342945080e-02	2.19234104873728e-02	6.93237575102786e-02	0.12339256064595	1.76544156867711e-02	1.75839193430238e-02	0.334831883243931
-0.126395878896216	0.453011503896216	-1.44145481172663e-02	1.54988523088642e-02	2.29118277915034e-02	7.17058139816955e-02	0.134347791348604	1.69956902549457e-02	1.83704320682266e-02	0.358439323600769
-0.134720683345222	0.490912089595222	-1.44152441563441e-02	1.54964857064467e-02	2.29094552911045e-02	7.16897394906819e-02	0.145520884012671	1.69904519018492e-02	1.83743964864048e-02	0.381783740236671
-0.14295169144556	0.52955169144556	-1.44152876942085e-02	1.54963378019399e-02	2.29093070055950e-02	7.16887348652076e-02	0.156911838638151	1.69901245678172e-02	1.83746443432287e-02	0.404865133151639
-0.15108890319723	0.56893030944723	-1.44152904157878e-02	1.54963285582975e-02	2.29092977382592e-02	7.16886720757680e-02	0.168520655225043	1.69901041100784e-02	1.83746598350165e-02	0.427683502345672
-0.159132318600232	0.609047943600233	-1.44152905655157e-02	1.54963279795284e-02	2.29092971619047e-02	7.16886681543821e-02	0.180347333773349	1.69901028303287e-02	1.83746608055436e-02	0.450238847818771
-0.167081937654567	0.649904593904567	-1.44152906031488e-02	1.54963279459492e-02	2.29092971236797e-02	7.16886679046783e-02	0.192391874283066	1.69901027531882e-02	1.83746608644348e-02	0.472531169570937
-0.174937760360233	0.691500260360234	-1.44152905911090e-02	1.54963279420758e-02	2.29092971223472e-02	7.16886678915664e-02	0.204654276754197	1.69901027464212e-02	1.83746608689629e-02	0.494560467602165

-1.87690858906474e-03	2.38150233906474e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-1.86102622898015e-02	2.40696372898015e-02	5.40115452298689e-04	3.34931282645583e-05	7.01163000197723e-05	1.63727466027068e-02	5.50456736002576e-04	3.41344021626488e-05	6.84872129737681e-05	1.59923410566290e-02
-3.68675832443901e-02	4.87050832443901e-02	-1.25869943548513e-04	1.90297022744469e-04	3.89114003928770e-04	3.67415975587518e-02	-1.30783949829642e-04	1.97726284557764e-04	3.71443165171207e-04	3.50730509641788e-02
-5.47719628637657e-02	7.39063378637657e-02	3.02716375912488e-04	6.55207285611871e-04	5.87233168118531e-04	5.63742042525541e-02	3.20796532268670e-04	6.94340451546035e-04	5.48119268138471e-04	5.26192818362087e-02
-7.23234011479283e-02	9.96734011479283e-02	1.32108464325046e-03	9.35423711701217e-04	8.90139014670900e-04	7.56495567848277e-02	1.42842651305029e-03	1.01142953826359e-03	8.12803276710796e-04	6.90770841666351e-02
-8.95218980968780e-02	1.26006273096878e-01	2.37708099893785e-03	1.24851360397230e-03	1.27465166509394e-03	9.49876561206869e-02	2.62351762399289e-03	1.37794944525652e-03	1.13916642711481e-03	8.48912309191853e-02
-1.06367453710615e-01	1.52904953710615e-01	2.63835072258391e-03	1.53306323092938e-03	1.77596920888050e-03	1.14475320898717e-01	2.97352797909133e-03	1.72782426986057e-03	1.55415901596400e-03	1.00177892268899e-01
-1.22860067989139e-01	1.80369442989139e-01	3.11652843591948e-03	1.94859789784456e-03	2.19735094296807e-03	1.34439675776889e-01	3.58843295793326e-03	2.24365445788781e-03	1.88370125234124e-03	1.15249767651227e-01
-1.38999740932449e-01	2.08399740932449e-01	3.38151797804987e-03	2.43634978599245e-03	2.40967590943763e-03	1.53062689195715e-01	3.97963229100874e-03	2.86728514929244e-03	2.02443781574214e-03	1.28592353425365e-01
-1.54786472540547e-01	2.36995847540547e-01	5.59821444420543e-03	2.65771799422510e-03	2.32415076109129e-03	1.72326507522293e-01	6.73737359051996e-03	3.19852681668454e-03	1.91432987856662e-03	1.41939923924756e-01
-1.70220262813432e-01	2.66157762813432e-01	2.91391888432154e-02	9.96231079638478e-04	3.83370061658123e-04	2.03509168874746e-01	0.00617333338571192	1.22668514137722e-03	3.09702059743374e-04	1.64403053552410e-01
-1.85301111751104e-01	2.95885486751104e-01	3.31291254671486e-02	6.24931714311437e-04	5.12186598407690e-04	2.25981084704234e-01	0.00695219975287892	7.87716536755116e-04	4.05964371390361e-04	1.79114934446299e-01
-2.00029019353563e-01	3.26179019353563e-01	3.64949502161440e-02	3.49239700398017e-04	5.62426674917855e-04	2.48923664334948e-01	0.00774589030706335	4.50888322498800e-04	4.37536039692863e-04	1.93648486346876e-01
-2.14403985620809e-01	3.57038360620809e-01	3.72659838490033e-02	3.73187555449142e-04	8.55707947821622e-04	2.66336002880849e-01	0.0085544050482652	4.93782943273859e-04	6.53597582718960e-04	2.03429882960769e-01
-2.28426010552842e-01	3.88463510552842e-01	3.63442630665188e-02	2.40324004957530e-04	9.57345413189406e-04	2.79736699922791e-01	0.00937774397648446	3.26090441607821e-04	7.18180923421844e-04	2.09852743531954e-01
-2.42095094149662e-01	4.20454469149662e-01	1.16790933345924e-03	-3.52609732945535e-03	6.95419402037510e-03	-6.77419698707829e-03	0.0102159070917211	-4.90963827820770e-03	5.12543405353977e-03	0.243278366718807
-0.255411236411269	0.453011236411269	4.92196040055315e-02	3.73157531257721e-04	9.21396059399990e-04	2.79618448946381e-01	0.0110688943939752	5.14748222570387e-04	6.83388379438710e-04	0.261357139579178
-0.268374437337663	0.486133812337664	4.92686687474552e-02	3.09199442369393e-04	9.71254024643776e-04	2.80470575644690e-01	0.0119367058832468	4.26532705709457e-04	7.20355021941953e-04	0.279750105991105
-0.280984696928845	0.519822196928845	4.88364349515826e-02	5.15020596232247e-04	8.12940553319241e-04	2.80585823227804e-01	0.0128193415595357	7.10493675032800e-04	6.02917071835994e-04	0.298457265954588
-0.293242015184813	0.554076390184813	4.93241389107525e-02	3.04183578916361e-04	9.58655589366953e-04	2.80831791835517e-01	0.0137168014228421	4.19677178821104e-04	7.10937584431538e-04	0.317478619469627
-0.305146392105568	0.588896392105568	4.89353213319251e-02	4.57138337570757e-04	8.56858952672790e-04	2.80944202837667e-01	0.0146290854731659	6.30834135608949e-04	6.35357786119590e-04	0.336814166536222

-2.21602431228765e-03	1.46956337478765e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-2.19387676865482e-02	1.47926739365482e-02	-5.11592276340094e-03	4.47053839721126e-05	8.81002866273681e-05	5.27031423258948e-03	-5.23199376822242e-03	4.57196680179342e-05	8.68252704243322e-05	5.19404051886066e-03
-4.33853677368112e-02	2.98009927368112e-02	-1.24557235677739e-02	3.84388623696485e-04	4.39873594268973e-04	9.75753820006989e-03	-1.30340400539815e-02	4.02235702349502e-04	4.27323237689039e-04	9.47913871133330e-03
-6.43398001507891e-02	4.50249564007890e-02	-1.93232199193081e-02	1.13126544615266e-03	8.53466337418080e-04	1.14910066350078e-02	-2.07009633104471e-02	1.21192454430345e-03	8.17453775502472e-04	1.10061362074667e-02
-8.48020649284817e-02	6.04645649284817e-02	-2.57663125782424e-02	1.78030952307651e-03	1.30260200917516e-03	1.31415538993116e-02	-2.82754601136335e-02	1.95367772384237e-03	1.23033298068446e-03	1.24124537394225e-02
-1.04772162069889e-01	7.61198183198891e-02	-3.20421838516941e-02	2.54467727245766e-03	1.80075785417180e-03	1.48441014188791e-02	-3.60398808794846e-02	2.86216027598435e-03	1.67758259751499e-03	1.38287366945914e-02
-1.24250091575011e-01	9.19907165750115e-02	-3.84302012871636e-02	3.20826471518487e-03	2.30686773024981e-03	1.70665774914051e-02	-4.43310705965317e-02	3.70088640750180e-03	2.12007023110964e-03	1.56846196303312e-02
-1.43235853443849e-01	1.08077259693849e-01	-1.92027899793387e-02	6.42413732576684e-04	2.66678526605064e-04	3.12659396501949e-02	-2.27331036859305e-02	7.60517508531033e-04	2.41820808010422e-04	2.83515695308018e-02
-1.61729447676400e-01	1.24379447676400e-01	-2.05938305774513e-02	6.06465136321267e-04	3.35766292362061e-04	3.39480055271267e-02	-2.50374469118123e-02	7.37324636978149e-04	3.00467703499318e-04	3.03791044281444e-02
-1.79730874272667e-01	1.40897280522667e-01	-1.94786694571182e-02	4.06248979420473e-04	2.86749168500570e-04	4.18945859968512e-02	-2.43381045815426e-02	5.07597819709767e-04	2.53275367982942e-04	3.70040015820460e-02
-1.97240133232649e-01	1.57630758232649e-01	-2.19292200562284e-02	4.44438643247123e-04	4.74784227666975e-04	4.74939709930641e-02	-2.81811709933964e-02	5.71146687812225e-04	4.13990358306001e-04	4.14125931802959e-02
-2.14257224556345e-01	1.74579880806345e-01	-2.54988683448110e-02	5.34688280762458e-04	8.46035047522659e-04	5.12361016534411e-02	-3.37301505338878e-02	7.07290847379646e-04	7.28377739190048e-04	4.41107445802893e-02
-2.30782148243756e-01	1.91744648243756e-01	-1.98540848124929e-02	5.05194889451897e-04	4.60858216689618e-04	6.00323724967404e-02	-2.70572059719192e-02	6.88481101443659e-04	3.91813533930115e-04	5.10384651208212e-02
-2.46814904294882e-01	2.09125060544882e-01	-1.47709590764873e-02	2.04513302596647e-04	-1.30823922849840e-04	7.48614145825058e-02	-2.07574800349046e-02	2.87400484527769e-04	-1.09852704383462e-04	6.28610476334594e-02
-2.62355492709723e-01	2.26721117709723e-01	-1.60623198975167e-02	-5.51156232096978e-05	-2.08664889104079e-05	8.20625892574530e-02	-2.32985762627561e-02	-7.99458334047378e-05	-1.73081436416210e-05	6.80685231027483e-02
-2.77403913488279e-01	2.44532819738279e-01	-1.95561871833521e-02	6.52658060505704e-05	1.45518271050793e-04	8.91480166794847e-02	-2.93096360271274e-02	9.78164609708661e-05	1.19250608816155e-04	7.30558107034584e-02
-2.91960166630549e-01	2.62560166630549e-01	-2.43595095181538e-02	2.69787310125755e-04	3.96984708566050e-04	9.47324507106330e-02	-3.77642003492001e-02	4.18247420937111e-04	3.21456138111119e-04	7.67090699015562e-02
-3.06024252136535e-01	2.80803158386535e-01	-2.69873446919172e-02	-8.85882298607011e-05	2.33456804506415e-05	9.89372337862762e-02	-4.33282791550708e-02	-1.42228722279878e-04	1.86818877453815e-05	7.91724318912707e-02
-3.19596170006235e-01	2.99261795006235e-01	-3.60154629918212e-02	-5.82899097049777e-05	-7.37315544964716e-06	1.02458918148786e-01	-5.99585508310343e-02	-9.70410546929796e-05	-5.83168242250194e-06	8.10382849076418e-02
-3.32675920239650e-01	3.17936076489650e-01	-4.51350643763757e-02	-3.23890747532606e-05	-2.26625945502781e-04	1.06587417307693e-01	-7.80224971137606e-02	-5.59892076453170e-05	-1.77188262392288e-04	8.33357329132466e-02
-3.45263502836780e-01	3.36826002836779e-01	-5.63642927175023e-02	-6.90501899327152e-05	-1.61752939597269e-04	1.11082484741796e-01	-1.01319417235913e-01	-1.24123353043324e-04	-1.25031545898763e-04	8.58643733098318e-02

-1.89506934773256e-03	2.31831759894095e-04	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-1.87887785391702e-02	2.32073560682271e-03	-7.73754891591521e-03	4.23272330759890e-05	7.87151282919703e-05	-3.72153201137010e-03	-7.88715792240862e-03	4.31456492639744e-05	7.85330847587658e-05	-3.71292526891813e-03
-3.72177461046618e-02	4.64684456449377e-03	-1.53615447723682e-02	4.19613422585508e-04	3.55516109328764e-04	-5.70990590047776e-03	-1.59673021924406e-02	4.36160192331632e-04	3.53875507843156e-04	-5.68355637690570e-03
-5.52869026964748e-02	6.97832687301320e-03	-2.16253561575813e-02	9.36325935186051e-04	6.58579849141183e-04	-6.69598855834408e-03	-2.29302247196379e-02	9.92823607074531e-04	6.54031617266666e-04	-6.64974525370581e-03
-7.29962483146093e-02	9.31518253238098e-03	-2.66525830751440e-02	1.47023396405611e-03	1.02685875480284e-03	-6.16081341318653e-03	-2.88408770070640e-02	1.59094661892246e-03	1.01742499114880e-03	-6.10421394672162e-03
-9.03457829590651e-02	1.16574115425971e-02	-3.08619117153482e-02	2.36528770735385e-03	1.74212100786587e-03	-4.48703776665747e-03	-3.40956607969223e-02	2.61312546354541e-03	1.72216074350992e-03	-4.43562775576086e-03
-1.07335506629842e-01	1.40050139036616e-02	-3.42223086409246e-02	3.32180017976967e-03	2.88640514275570e-03	-1.66881937229642e-03	-3.86174408400531e-02	3.74841520105194e-03	2.84681086150329e-03	-1.64592733174140e-03
-1.23965419326941e-01	1.63579896155745e-02	-9.85582291877334e-03	-4.95022608193353e-06	-2.31470019595023e-04	-5.63541238553131e-03	-0.0472598401506081	-5.70816007587801e-06	-2.27774079366099e-04	-5.54543033351998e-03
-1.40235521050361e-01	1.87163386783357e-02	-1.44087301219303e-02	-3.91597533300734e-05	3.03218982686141e-04	-6.53544581522448e-03	-0.0538570858187763	-4.61653156078900e-05	2.97698347986704e-04	-6.41645653353704e-03
-1.56145811800103e-01	2.10800610919453e-02	-1.51647193788334e-02	-6.63041753082370e-05	1.02343847810342e-03	-6.14876563498833e-03	-0.0604693628986078	-7.99537284056987e-05	1.00252339357285e-03	-6.02310888495807e-03
-1.71696291576166e-01	2.34491568564032e-02	-1.39176518803879e-02	-3.39401007430034e-05	1.29799655916024e-03	-6.66022930847903e-03	-0.0670966713901023	-4.18851654265340e-05	1.26859002171798e-03	-6.50933963072784e-03
-1.86886960378550e-01	2.58236259717095e-02	-1.56128752743844e-02	1.22609177795405e-04	6.25243830587405e-04	-5.70402576019601e-03	-0.0737390112932602	1.54937807185418e-04	6.09697437167673e-04	-5.56219784569906e-03
-2.01717818207256e-01	2.82034684378641e-02	-1.72089194288992e-02	2.04963300863397e-04	-9.63281635583002e-04	-5.34956071134924e-03	-0.080396382608081	2.65367329050393e-04	-9.37211607208008e-04	-5.20478145428988e-03
-2.16188865062283e-01	3.05886842548671e-02	-1.28605686379076e-02	-1.99223036829871e-03	5.80290747203290e-03	1.37669356526806e-03	-0.0870687853345652	-2.64429462907696e-03	5.63315441363677e-03	1.33642100460690e-03
-2.30300100943631e-01	3.29792734227185e-02	-8.29752621699194e-03	-1.46928864538618e-05	-2.63160915347850e-04	-5.22319533750503e-03	-0.0937562194727127	-2.00056069794443e-05	-2.54889080304694e-04	-5.05901666312660e-03
-2.44051525851301e-01	3.53752359414182e-02	-1.38755968883276e-02	2.87804657725842e-04	2.76771827317611e-05	-4.84187547853584e-03	-0.100458685022523	4.02259720841277e-04	2.67471642008551e-05	-4.67917705785409e-03
-2.57443139785293e-01	3.77765718109663e-02	-1.61059626302127e-02	1.85180030292191e-04	2.30041838440765e-03	1.76273133461049e-03	-0.107176181983997	2.65871858782700e-04	2.21814990416707e-03	1.69969183320771e-03
-2.70474942745605e-01	4.01832810313627e-02	-1.95138134844834e-02	-2.47726770552501e-03	4.37431488972051e-03	8.12427742661585e-03	-0.113908710357134	-3.65630899646768e-03	4.20847232839823e-03	7.81626325495916e-03
-2.83146934732240e-01	4.25953636026075e-02	-2.02625630373736e-02	-5.83250557302698e-03	4.60077509998349e-03	1.13095559084338e-02	-0.120656270141934	-8.85640323548068e-03	4.41649727767288e-03	1.08565669470490e-02
