E11	E22	P11	P12	P21	P22	S11	S12	S21	S22
5.24504958326237e-01	4.94403628033951e-02	-6.83156131905312e-04	-1.68245263334166e-02	-1.15648508773507e-02	1.71842500301203e-02	0.134757105944036	-1.17535975487493e-02	-1.10322668783671e-02	0.308510375908312
5.59101851910112e-01	5.22553818103825e-02	4.18881912585261e-04	-1.83445909630118e-02	-1.24458436015348e-02	1.94360855852136e-02	0.143520499088831	-1.26044578706276e-02	-1.18423900968110e-02	0.328926002812157
5.94273243307926e-01	5.50775936789042e-02	-8.94769207720575e-03	-2.03285922343769e-02	-1.35581767097874e-02	1.40929516764106e-02	0.152429412529898	-1.37413504796359e-02	-1.28679523392482e-02	0.349680640876007

1.50112500000000e-03	1.50112500000000e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
1.51125000000000e-02	1.51125000000000e-02	8.83851842656789e-03	6.62762087059405e-15	1.63821537855151e-13	1.81886251451310e-02	8.70789992765309e-03	6.52967573457542e-15	1.61400529906552e-13	1.79198277291931e-02
3.04500000000000e-02	3.04500000000000e-02	1.82655056451454e-02	-1.01542954937450e-06	-2.91202315501428e-06	4.68375687761105e-02	1.77335006263547e-02	-9.85853931431551e-07	-2.82720694661580e-06	4.54733677437966e-02
4.60125000000000e-02	4.60125000000000e-02	2.86553805686942e-02	-3.98452203303435e-06	-6.51358271979612e-06	7.32744865235335e-02	2.74214168121476e-02	-3.81293974453047e-06	-6.23309351176663e-06	7.01191258598407e-02
6.18000000000000e-02	6.18000000000000e-02	3.90206148503756e-02	-6.55757477951685e-06	-8.75107031650381e-06	9.95793887725060e-02	3.68119008022411e-02	-6.18639130143099e-06	-8.25572671368284e-06	9.39428195967038e-02
7.78125000000000e-02	7.78125000000000e-02	4.86260430109976e-02	-1.04193365019660e-05	-1.26923655610334e-05	1.26075063748629e-01	4.52335283823234e-02	-9.69240604834044e-06	-1.18068516846822e-05	1.17279129068492e-01
9.40500000000000e-02	9.40500000000000e-02	5.47813554865207e-02	-1.29018133256041e-05	-1.55029792994631e-05	1.48986242431178e-01	5.02581242995603e-02	-1.18365259867927e-05	-1.42229167884982e-05	1.36684626083649e-01
1.10512500000000e-01	1.10512500000000e-01	-5.06678909727323e-03	1.10274093768339e-02	7.83370260628963e-03	3.05346166357528e-02	0.06221018	9.97955599713476e-03	7.08932362560148e-03	0.1653170025
1.27200000000000e-01	1.27200000000000e-01	-4.08672847349010e-03	1.10475192605199e-02	9.79264123026617e-03	2.87685990280823e-02	0.07152848	9.86385648260705e-03	8.74342966988051e-03	0.19055184
1.44112500000000e-01	1.44112500000000e-01	-3.19627899225515e-03	1.26855764358267e-02	1.14657186320019e-02	3.33707881473310e-02	0.08097242	1.11767193267196e-02	1.01019547418519e-02	0.2161269225
1.61250000000000e-01	1.61250000000000e-01	-2.28339236113141e-03	1.44028163366008e-02	1.30774477982061e-02	3.87427665406750e-02	0.090542	1.25241881187833e-02	1.13716937375705e-02	0.24204225
1.78612500000000e-01	1.78612500000000e-01	-1.27901304199849e-03	1.62437941614619e-02	1.47698172423452e-02	4.42386815243320e-02	0.10023722	1.39431709540446e-02	1.26779547144594e-02	0.2682978225
1.96200000000000e-01	1.96200000000000e-01	2.53246820449729e-03	1.80405570338927e-02	1.63724416457901e-02	5.35161908029225e-02	0.11005808	1.52886076558413e-02	1.38749505472798e-02	0.29489364
2.14012500000000e-01	2.14012500000000e-01	1.69100663680054e-03	2.01075046160975e-02	1.80642779654725e-02	5.74948519744638e-02	0.12000458	1.68263636954791e-02	1.51165505987217e-02	0.3218297025
2.32050000000000e-01	2.32050000000000e-01	2.13710942571855e-03	2.22551946124620e-02	2.02033831039282e-02	6.17134646803696e-02	0.13007672	1.83927228202166e-02	1.66970108296927e-02	0.34910601
2.50312500000000e-01	2.50312500000000e-01	3.26550657255796e-03	2.44477268638939e-02	2.24472289003701e-02	6.75890527079906e-02	0.1402745	1.99573280521583e-02	1.83242684900980e-02	0.3767225625
2.68800000000000e-01	2.68800000000000e-01	2.89756488236337e-03	2.68915881048246e-02	2.45385300656836e-02	7.26194148400973e-02	0.15059792	2.16867646006650e-02	1.97891371497449e-02	0.40467936
2.87512500000000e-01	2.87512500000000e-01	2.92885868951698e-03	2.95589065598821e-02	2.69923523903297e-02	7.78436014983346e-02	0.16104698	2.35529135935315e-02	2.15078505102229e-02	0.4329764025
3.06450000000000e-01	3.06450000000000e-01	-2.78315686659020e-03	3.26444051050957e-02	2.95281277543365e-02	7.59146889258335e-02	0.17162168	2.57042559882644e-02	2.32504942947531e-02	0.46161369
3.25612500000000e-01	3.25612500000000e-01	5.49905546907815e-03	3.49768773966890e-02	3.29716191518628e-02	8.60489762954250e-02	0.18232202	2.72193598417813e-02	2.56588475889983e-02	0.4905912225
3.45000000000000e-01	3.45000000000000e-01	5.91428477164931e-03	7.05087529878213e-04	-8.66729069623020e-04	3.44111255206349e-02	0.193148	5.42375022983240e-04	-6.66714668940784e-04	0.519909

2.68231071167820e-04	2.39974089167064e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
2.68554749936867e-03	2.42559329329788e-02	7.81894964218066e-03	2.58609197031809e-14	1.80920333878653e-13	2.18594426138676e-02	7.79803569202344e-03	2.57917474984164e-14	1.76685416947827e-13	2.13477647850726e-02
5.37828786027172e-03	4.90863636798963e-02	1.59711541991915e-02	-9.06288284418050e-07	-2.67972574441395e-06	5.44641601915029e-02	1.58859435526181e-02	-9.01452978858165e-07	-2.55714303746532e-06	5.19727245653477e-02
8.07822108270913e-03	7.44912922407525e-02	2.59934743067734e-02	-3.37988877277278e-06	-6.68912002789434e-06	8.61785683367120e-02	2.57860039045928e-02	-3.35291173712387e-06	-6.24039766817867e-06	8.03975014131544e-02
1.07853471666809e-02	1.00470718615547e-01	3.60950850325481e-02	-5.17026408905258e-06	-8.52268917316681e-06	1.16136145573462e-01	3.57119739655925e-02	-5.11538721620929e-06	-7.77706510824947e-06	1.05975748639247e-01
1.34996661121871e-02	1.27024642804281e-01	4.32483798443619e-02	-4.60894678063468e-05	-1.27988826893104e-04	1.40885091044874e-01	4.26761037342923e-02	-4.54795975303661e-05	-1.14291716674319e-04	1.25807848233384e-01
1.62211779192276e-02	1.54153064806953e-01	4.66873798442748e-02	-2.27224549916908e-05	-2.30799895592083e-06	1.60225830084658e-01	4.59479981478780e-02	-2.23626025567481e-05	-2.01781301975620e-06	1.40080551257043e-01
1.89498825878025e-02	1.81855984623564e-01	-5.01815718294236e-03	1.16774855459237e-02	1.15943306651916e-02	3.90222719858606e-02	0.0585211311026051	1.14622963208592e-02	9.92851636413798e-03	0.173733864752596
2.16857801179118e-02	2.10133402254114e-01	-4.16716142707137e-03	1.38096575571232e-02	1.40955252467049e-02	4.70567969816718e-02	0.0675274886179353	1.35195865993067e-02	1.18275909286443e-02	0.198672391508801
2.44288705095555e-02	2.38985317698602e-01	-3.22026668171136e-03	1.55903569960507e-02	1.66232665147194e-02	5.27986621982606e-02	0.0767168236870047	1.52229130253506e-02	1.36736186997594e-02	0.223676483355751
2.71791537627335e-02	2.68411730957029e-01	-2.38744710531782e-03	1.78332870776342e-02	1.90340482755113e-02	6.16073347508546e-02	0.0860891363098138	1.73674992460163e-02	1.53539165355001e-02	0.248746140293445
2.99366298774459e-02	2.98412642029395e-01	-3.70234494051241e-04	2.00602639920639e-02	2.18078507277521e-02	7.20633666963731e-02	0.0956444264863623	1.94854157446989e-02	1.72577496862306e-02	0.273881362321883
3.27012988536927e-02	3.28988050915699e-01	-2.99337783679766e-04	2.27869522902978e-02	2.48327256201119e-02	8.16034648769008e-02	0.10538269421665	2.20764565746810e-02	1.92856933411216e-02	0.299082149441065
3.54731606914738e-02	3.60137957615942e-01	1.35452053771042e-03	2.49060460263065e-02	2.84502848904785e-02	8.58486268871867e-02	0.115303939500678	2.40669432907121e-02	2.16913991046119e-02	0.324348501650991
3.82522153907893e-02	3.91862362130124e-01	-8.34769810648944e-03	1.53037049778184e-03	1.32690450614640e-03	-6.34790384111371e-03	0.125408162338444	1.47498863494260e-03	9.93518029890243e-04	0.349680418951662
0.0410384629516392	0.424161264458244	-8.35062698086085e-03	1.53335942762864e-03	1.32618102205056e-03	-6.31718835720621e-03	0.135695362729951	1.48061274542658e-03	1.00591644152511e-03	0.375077901343077
0.0438319033740235	0.457034664600303	-8.35063289424584e-03	1.53333003386881e-03	1.32615567734379e-03	-6.31718202705810e-03	0.146165540675196	1.48059138356766e-03	1.00593070413394e-03	0.400540948825236
0.0466325366579421	0.490482562556301	-8.35063327301775e-03	1.53332816965776e-03	1.32615409406700e-03	-6.31718172703242e-03	0.156818696174182	1.48059002227582e-03	1.00593159616061e-03	0.42606956139814
0.0494403628033951	0.524504958326237	-8.35063329077885e-03	1.53332806836430e-03	1.32615399790937e-03	-6.31718165299174e-03	0.167654829226906	1.48058995189131e-03	1.00593165403414e-03	0.451663739061787
0.0522553818103825	0.559101851910112	-8.35063330165702e-03	1.53332804241562e-03	1.32615399059823e-03	-6.31718171422214e-03	0.178673939833371	1.48058992854919e-03	1.00593165666417e-03	0.47732348181618
0.0550775936789043	0.594273243307926	-8.35063329979355e-03	1.53332803812379e-03	1.32615399109155e-03	-6.31718174077518e-03	0.189876027993574	1.48058992451209e-03	1.00593165754936e-03	0.503048789661316

-9.68016168725738e-04	2.72218023122574e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-9.63795333035682e-03	2.75543595803568e-02	4.99687068079551e-03	-3.35438876222046e-14	-4.46361596157775e-14	2.01368603254790e-02	5.04573790311881e-03	-3.38719322562836e-14	-4.34548460779882e-14	1.96039303889472e-02
-1.91821103120457e-02	5.58477353120458e-02	9.88759705589097e-03	3.94763315371262e-06	9.46644077956119e-06	4.85785629990552e-02	1.00828998310926e-02	4.02560798481060e-06	8.97829362181223e-06	4.60735573683522e-02
-2.86324709450667e-02	8.48801271950668e-02	1.59066323530780e-02	1.46250220650161e-05	3.57552068542937e-05	7.65191644069117e-02	1.63826221411618e-02	1.50626609692749e-05	3.30590876854641e-05	7.07492415315941e-02
-3.79890352294198e-02	1.14651535229420e-01	2.21469246506328e-02	2.26253696935973e-05	5.57093474261305e-05	1.04254454221432e-01	2.30394596317605e-02	2.35371863106238e-05	5.02456637905298e-05	9.40297184852360e-02
-4.72518031651050e-02	1.45161959415105e-01	2.73321836117927e-02	2.90408573258206e-05	6.98306350974310e-05	1.31225118943337e-01	2.87230773040291e-02	3.05187028520080e-05	6.14747282971807e-05	1.15522771940301e-01
-5.64207747521223e-02	1.76411399752122e-01	2.98004585815893e-02	4.89908320692012e-05	1.23373262789671e-04	1.49806804282813e-01	3.16389709967794e-02	5.20132772689327e-05	1.06071959915057e-04	1.28798582282609e-01
-6.54959499904716e-02	2.08399856240472e-01	3.09407645391017e-02	2.39735526900289e-05	7.11229781033812e-05	1.73595331848754e-01	3.31909076203657e-02	2.57170106983343e-05	5.97524481024359e-05	1.45842403309384e-01
-7.44773288801531e-02	2.41127328880153e-01	-5.01640701391624e-03	-1.80271237572009e-03	-9.12457238860518e-05	4.87135347953953e-04	0.0424015623687223	-1.95411487480483e-03	-7.49464573706596e-05	0.178066269650135
-0.0833649114211666	0.274593817671167	-3.13167276334624e-03	-4.93025819917136e-04	1.65365001563880e-03	-5.82557843205187e-03	0.0481477584941394	-5.34175664278057e-04	1.35965118525563e-03	0.202239114503884
-0.0921586976135122	0.308799322613512	-3.13175013292988e-03	-4.93019627690554e-04	1.65359608497121e-03	-5.82559883024886e-03	0.05402084369274	-5.34163823619581e-04	1.35963466583358e-03	0.22694575072374
-0.10085868745719	0.34374384370719	-3.13175495968103e-03	-4.93019242479303e-04	1.65359271524030e-03	-5.82560011055051e-03	0.0600208179645245	-5.34163085539349e-04	1.35963363411671e-03	0.252186178309703
-0.1094648809522	0.3794273809522	-3.13175526529936e-03	-4.93019217481886e-04	1.65359250186841e-03	-5.82560018660824e-03	0.0661476813094927	-5.34163038410730e-04	1.35963356736192e-03	0.277960397261774
-0.117977278098542	0.415849934348542	-3.13175528459214e-03	-4.93019216583018e-04	1.65359249126379e-03	-5.82560019216783e-03	0.0724014337276447	-5.34163036184031e-04	1.35963356543535e-03	0.304268407579952
-0.126395878896216	0.453011503896216	-3.13175528408710e-03	-4.93019216154400e-04	1.65359248878641e-03	-5.82560019614515e-03	0.0787820752189803	-5.34163035641342e-04	1.35963356382293e-03	0.331110209264237
-0.134720683345222	0.490912089595222	-3.13175527893530e-03	-4.93019217170972e-04	1.65359248913609e-03	-5.82560019644486e-03	0.0852896057834996	-5.34163036737856e-04	1.35963356413698e-03	0.358485802314629
-0.14295169144556	0.52955169144556	-3.13175529117396e-03	-4.93019216058724e-04	1.65359248721547e-03	-5.82560018970612e-03	0.0919240254212026	-5.34163035532482e-04	1.35963356255945e-03	0.386395186731128
-0.15108890319723	0.56893030944723	-3.13175529089155e-03	-4.93019215164328e-04	1.65359248465432e-03	-5.82560019283275e-03	0.0986853341320894	-5.34163034563427e-04	1.35963356045370e-03	0.414838362513734
-0.159132318600232	0.609047943600233	-3.13175528039936e-03	-4.93019215889615e-04	1.65359249316406e-03	-5.82560019280579e-03	0.10557353191616	-5.34163035349241e-04	1.35963356745066e-03	0.443815329662448
-0.167081937654567	0.649904593904567	-3.13175526527044e-03	-4.93019217517090e-04	1.65359249609018e-03	-5.82560019767838e-03	0.112588618773414	-5.34163037112532e-04	1.35963356985661e-03	0.473326088177269
-0.174937760360233	0.691500260360234	-3.13175528115038e-03	-4.93019216761955e-04	1.65359248858255e-03	-5.82560019503591e-03	0.119730594703852	-5.34163036294380e-04	1.35963356368361e-03	0.503370638058197

-1.87690858906474e-03	2.38150233906474e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-1.86102622898015e-02	2.40696372898015e-02	6.06265675481631e-04	6.79668563111373e-06	1.42659794161127e-05	1.37829699389024e-02	6.17873499926204e-04	6.92681790942265e-06	1.39345226470191e-05	1.34627354459728e-02
-3.68675832443901e-02	4.87050832443901e-02	-1.02373765375465e-04	1.01705593539064e-04	2.12228155925664e-04	3.12792507839466e-02	-1.06370472706028e-04	1.05676215209235e-04	2.02590236227806e-04	2.98587658065884e-02
-5.47719628637657e-02	7.39063378637657e-02	1.70852094970588e-04	2.35595380680438e-04	3.56273022720027e-04	4.80624411968725e-02	1.81056473843512e-04	2.49666642291762e-04	3.32542708880786e-04	4.48611412365942e-02
-7.23234011479283e-02	9.96734011479283e-02	2.56704789345304e-04	4.97484262957286e-04	5.29260339891947e-04	6.48052110991250e-02	2.77562780705417e-04	5.37906268658930e-04	4.83277927837250e-04	5.91749008426264e-02
-8.95218980968780e-02	1.26006273096878e-01	3.37206068936629e-04	7.26692516371505e-04	7.37763443495859e-04	8.21348345149527e-02	3.72164880022138e-04	8.02030147385075e-04	6.59345112863570e-04	7.34045610564277e-02
-1.06367453710615e-01	1.52904953710615e-01	6.16920842706115e-04	9.75854757630998e-04	9.56981199514629e-04	9.94349206227734e-02	6.95294742646897e-04	1.09982778275335e-03	8.37458753167932e-04	8.70159671771349e-02
-1.22860067989139e-01	1.80369442989139e-01	6.02124908259219e-04	1.16324074415689e-03	1.09767008870905e-03	1.16383681229968e-01	6.93298620569925e-04	1.33937857785400e-03	9.40988751649219e-04	9.97710842624191e-02
-1.38999740932449e-01	2.08399740932449e-01	5.98459980798464e-04	1.32261698098274e-03	1.31175882147887e-03	1.34708662560718e-01	7.04314062477806e-04	1.55655811393642e-03	1.10204619340487e-03	1.13172609448384e-01
-1.54786472540547e-01	2.36995847540547e-01	4.15341929306353e-04	1.44967589546899e-03	1.70533578856111e-03	1.51651074881662e-01	7.04314062477806e-04	1.74466487311070e-03	1.40463144976820e-03	1.24910220379334e-01
-1.70220262813432e-01	2.66157762813432e-01	1.77465247460877e-02	4.56927917537834e-04	4.33073835000213e-04	1.70398801180510e-01	7.04314062477806e-04	5.62627184174477e-04	3.49854806451046e-04	1.37655140506164e-01
-1.85301111751104e-01	2.95885486751104e-01	1.95345912754596e-02	2.23512561729619e-04	5.23907743895621e-04	1.87206683553454e-01	7.04314062477806e-04	2.81734047120510e-04	4.15254671985448e-04	1.48381944871502e-01
-2.00029019353563e-01	3.26179019353563e-01	-2.37031433262128e-03	-1.49818814041917e-03	2.78085657828588e-03	-7.25797766953732e-03	7.04314062477806e-04	-1.93424612565907e-03	2.16334862565819e-03	0.170411819596774
-0.214403985620809	0.357038360620809	2.34725646017494e-02	1.81949583794232e-04	6.42110364346326e-04	1.89886838942177e-01	7.04314062477806e-04	2.31878243879653e-04	5.04553898410033e-04	0.186032818146254
-0.228426010552842	0.388463510552842	2.33640236679372e-02	2.82623347939444e-04	6.07676469288938e-04	1.90362962590230e-01	7.04314062477806e-04	3.60182037048663e-04	4.77492266713212e-04	0.201940229041849
-0.242095094149662	0.420454469149662	2.33217557464531e-02	2.89960040478740e-04	5.98146098393323e-04	1.90408467690220e-01	7.04314062477806e-04	3.69540735921720e-04	4.69995034694915e-04	0.218134052283559
-0.255411236411269	0.453011236411269	2.33333829882952e-02	2.89150995303811e-04	5.94150344353475e-04	1.90479065359473e-01	7.04314062477806e-04	3.68526878600990e-04	4.66838317475562e-04	0.234614287871384
-0.268374437337663	0.486133812337664	2.30821102657062e-02	3.22815054757722e-04	5.46841074800354e-04	1.90458841090014e-01	7.04314062477806e-04	4.11470665792965e-04	4.29634912040079e-04	0.251380935805326
-0.280984696928845	0.519822196928845	2.33498272886576e-02	1.88573562653163e-04	6.38978586260799e-04	1.91387306734765e-01	7.04314062477806e-04	2.40542055261165e-04	5.01731283582753e-04	0.268433996085381
-0.293242015184813	0.554076390184813	5.99212946528267e-01	7.47216592653247e-01	2.12469785746919e-01	2.75528272400157e+00	7.04314062477806e-04	9.64699132489019e-01	1.65289437282959e-01	0.285773468711552
-0.305146392105568	0.588896392105568	2.36404819565315e-02	1.91149635217982e-04	6.56981458481205e-04	1.91752846763438e-01	7.04314062477806e-04	2.44150886720579e-04	5.15336209482088e-04	0.303399353683839

-2.21602431228765e-03	1.46956337478765e-03	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-2.19387676865482e-02	1.47926739365482e-02	-3.14954308417550e-03	9.91644560435721e-06	2.01009092190373e-05	5.10875416508792e-03	-3.22100050200910e-03	1.01414317620431e-05	1.98100022772878e-05	5.03481860157080e-03
-4.33853677368112e-02	2.98009927368112e-02	-7.75233100269133e-03	1.65657181707873e-04	3.15223902761967e-04	1.09979577004949e-02	-8.11227001394184e-03	1.73348607960155e-04	3.06230018078445e-04	1.06841668919749e-02
-6.43398001507891e-02	4.50249564007890e-02	-1.21086427641151e-02	6.29038205691754e-04	5.51778568670679e-04	1.44874201735646e-02	-1.29719876214209e-02	6.73888558494485e-04	5.28495916506479e-04	1.38761141464560e-02
-8.48020649284817e-02	6.04645649284817e-02	-1.72854004762077e-02	1.14307728882011e-03	7.99478753473594e-04	1.74331449434188e-02	-1.89686688861294e-02	1.25439122065630e-03	7.55123261615357e-04	1.64659451082241e-02
-1.04772162069889e-01	7.61198183198891e-02	-2.20348556293832e-02	1.55450243841288e-03	1.08755449159806e-03	2.06652162054797e-02	-2.47840027307510e-02	1.74844770152290e-03	1.01316369923222e-03	1.92516761761630e-02
-1.24250091575011e-01	9.19907165750115e-02	-2.52384935212895e-02	1.86031875127698e-03	1.45430505184813e-03	2.43039799977586e-02	-2.91138063441814e-02	2.14596643089814e-03	1.33654340339735e-03	2.23359769678483e-02
-1.43235853443849e-01	1.08077259693849e-01	-1.03585355409882e-02	3.59148801539324e-04	1.45150319483056e-05	3.61616267068204e-02	-1.22628879835194e-02	4.25176078728966e-04	1.31620524483943e-05	3.27909183410365e-02
-1.61729447676400e-01	1.24379447676400e-01	-1.45333395641513e-02	3.26214645455204e-04	2.43381573728357e-04	3.89656730440781e-02	-1.76692585879191e-02	3.96603334028748e-04	2.17795246859843e-04	3.48692723515992e-02
-1.79730874272667e-01	1.40897280522667e-01	-1.40204908879518e-02	1.95885639227104e-04	2.31759663441806e-04	4.60079479104348e-02	-1.75182485778482e-02	2.44754149354353e-04	2.04705088941555e-04	4.06371882369807e-02
-1.97240133232649e-01	1.57630758232649e-01	-1.74710636846032e-02	3.11898378699329e-04	5.47255206426871e-04	4.93275547879560e-02	-2.24520084102344e-02	4.00819615114056e-04	4.77181771826672e-04	4.30113952634262e-02
-2.14257224556345e-01	1.74579880806345e-01	-1.29805472542412e-02	2.08058776395303e-04	2.35233538092410e-04	5.82131691700314e-02	-1.71707938947376e-02	2.75222168796295e-04	2.02519828415071e-04	5.01175177970623e-02
-2.30782148243756e-01	1.91744648243756e-01	-1.56711096371329e-02	3.81078998155599e-04	6.03128782713237e-04	6.11854033900878e-02	-2.13566349325569e-02	5.19335594767917e-04	5.12769461868999e-04	5.20187516659937e-02
-2.46814904294882e-01	2.09125060544882e-01	-1.52671608217160e-02	4.53195691050649e-04	5.25689893069123e-04	6.96465873396837e-02	-2.14547873503289e-02	6.36871340593122e-04	4.41421226047319e-04	5.84821629230988e-02
-2.62355492709723e-01	2.26721117709723e-01	-1.83037023930595e-02	5.22971941014552e-04	8.45841526031480e-04	7.40378024436028e-02	-2.65497268648858e-02	7.58576701793425e-04	7.01600863157126e-04	6.14121966137133e-02
-2.77403913488279e-01	2.44532819738279e-01	-1.05398091418119e-02	1.54939688695745e-04	-2.01220324679419e-04	8.98699125602159e-02	-1.57964314232417e-02	2.32214277724576e-04	-1.64897823832922e-04	7.36473963693506e-02
-2.91960166630549e-01	2.62560166630549e-01	-1.33672902381527e-02	7.72723974288588e-05	-4.81109278081394e-05	9.66820982466128e-02	-2.07231194989088e-02	1.19794296177914e-04	-3.89575535793571e-05	7.82877860436911e-02
-3.06024252136535e-01	2.80803158386535e-01	-1.63249900953334e-02	5.87838279268587e-05	-6.87260221272284e-05	1.02842007130217e-01	-2.62098304271565e-02	9.43776475712861e-05	-5.49965477888742e-05	8.22971442952161e-02
-3.19596170006235e-01	2.99261795006235e-01	-2.06853164100156e-02	1.09544503227677e-04	1.19541041666137e-04	1.08538397519299e-01	-3.44369193784236e-02	1.82369713434717e-04	9.45491243488358e-05	8.58467543919905e-02
-3.32675920239650e-01	3.17936076489650e-01	-2.63968144175277e-02	-3.98146382296604e-05	2.17777630173477e-04	1.14698072983205e-01	-4.56307176063767e-02	-6.88253697935358e-05	1.70270177109421e-04	8.96770764995596e-02
-3.45263502836780e-01	3.36826002836779e-01	-3.30701586978431e-02	4.05873072258148e-05	5.11518090798784e-04	1.21214496746851e-01	-5.94463098110372e-02	7.29589979227676e-05	3.95392490590853e-04	9.36962008315508e-02

-1.89506934773256e-03	2.31831759894095e-04	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	-0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00
-1.87887785391702e-02	2.32073560682271e-03	-4.63782925563542e-03	5.24434935913604e-06	9.95494795235369e-06	-1.59500099512751e-03	-4.72750378109069e-03	5.34575122500481e-06	9.93192526360965e-06	-1.59131225545423e-03
-3.72177461046618e-02	4.64684456449377e-03	-1.04303898289117e-02	6.90138585668040e-05	1.21948088185385e-04	-4.39377974556679e-03	-1.08416952104171e-02	7.17353073230430e-05	1.21385333898324e-04	-4.37350375415920e-03
-5.52869026964748e-02	6.97832687301320e-03	-1.50024504390836e-02	6.13365601585786e-04	4.22392854483848e-04	-6.19860694669655e-03	-1.59076945325969e-02	6.50375928015747e-04	4.19475758482753e-04	-6.15579861946131e-03
-7.29962483146093e-02	9.31518253238098e-03	-1.96251598951527e-02	9.58950934573355e-04	5.35611155309324e-04	-5.90996919318965e-03	-2.12364715714147e-02	1.03768501093734e-03	5.30690489223532e-04	-5.85567423557211e-03
-9.03457829590651e-02	1.16574115425971e-02	-2.36549641530873e-02	1.48784015045911e-03	8.97602990164851e-04	-4.64004409290608e-03	-2.61335604017660e-02	1.64373787204074e-03	8.87318748777780e-04	-4.58688101967552e-03
-1.07335506629842e-01	1.40050139036616e-02	-2.56461410322741e-02	2.07862810908587e-03	1.55669124459976e-03	-2.42506246524365e-03	-2.89398457737347e-02	2.34558395441221e-03	1.53533732236312e-03	-2.39179665515996e-03
-1.23965419326941e-01	1.63579896155745e-02	-7.23288481282081e-03	-1.78201520682148e-05	-2.57590230573513e-04	-4.01437747532997e-03	-0.0356003253270648	-2.05486131134697e-05	-2.53477222342814e-04	-3.95027889690017e-03
-1.40235521050361e-01	1.87163386783357e-02	-1.15893708454261e-02	-2.68416956152020e-05	-1.48827885225266e-04	-6.44155970165496e-03	-0.0407040285337863	-3.16435943577582e-05	-1.46118211905542e-04	-6.32427978173562e-03
-1.56145811800103e-01	2.10800610919453e-02	-1.11873153401847e-02	-4.11668655091215e-05	-6.59167129476453e-04	-5.70225023802732e-03	-0.0458193602090788	-4.96415854496169e-05	-6.45696328321589e-04	-5.58571851844240e-03
-1.71696291576166e-01	2.34491568564032e-02	-1.07549964636649e-02	2.26566671913941e-04	-1.29930241028853e-03	-3.69310500220690e-03	-0.0509463203529422	2.79603841046670e-04	-1.26986628836099e-03	-3.60943649803470e-03
-1.86886960378550e-01	2.58236259717095e-02	-1.08442241491442e-02	2.16142116363670e-04	-1.51019115960708e-03	-2.32237331036546e-03	-0.0560849089653765	2.73132779714778e-04	-1.47264096757369e-03	-2.26462859161068e-03
-2.01717818207256e-01	2.82034684378641e-02	-1.02694803148649e-02	-4.81115187616598e-05	-1.76220062977456e-03	-1.89966890694279e-03	-0.0612351260463817	-6.22902986854635e-05	-1.71450884502165e-03	-1.84825671296162e-03
-2.16188865062283e-01	3.05886842548671e-02	-7.89566284346108e-03	5.96162161609960e-04	-2.08099209354897e-03	-3.63348578196587e-04	-0.0663969715959579	7.91288209982634e-04	-2.02011661447565e-03	-3.52719504286651e-04
-2.30300100943631e-01	3.29792734227185e-02	-6.62718408890504e-03	8.18345996264964e-04	-2.28143802502235e-03	2.23848675598474e-03	-0.0715704456141051	1.11424725331459e-03	-2.20972646793484e-03	2.16812526948770e-03
-2.44051525851301e-01	3.53752359414182e-02	-7.83088494635818e-03	6.13813532210513e-04	-1.53676222341408e-03	4.70380068641522e-03	-0.0767555481008231	8.57916831738017e-04	-1.48512339300193e-03	4.54574190397150e-03
-2.57443139785293e-01	3.77765718109663e-02	-8.07731364919129e-03	2.01042385366878e-04	-9.09066873656187e-05	6.31880087161346e-03	-0.0819522790561122	2.88646203412215e-04	-8.76556461359162e-05	6.09282539333787e-03
-2.70474942745605e-01	4.01832810313627e-02	-8.85948756938229e-03	-5.11876713943377e-04	1.73173542077905e-03	7.69006848633199e-03	-0.087160638479972	-7.55501486617425e-04	1.66608046795674e-03	7.39851639493727e-03
-2.83146934732240e-01	4.25953636026075e-02	-1.25510389248569e-02	-2.77576785483534e-03	3.43934313427179e-03	8.92008470947443e-03	-0.0923806263724029	-4.21488142663678e-03	3.30158489806397e-03	8.56280278428447e-03
